,table_id,target_column,annotation_id,annotation_label
2348,GitTables_1816,4,http://dbpedia.org/ontology/width,width
2349,GitTables_1817,6,http://dbpedia.org/ontology/author,author
2350,GitTables_1817,10,http://dbpedia.org/ontology/created,created
2351,GitTables_1817,0,http://dbpedia.org/ontology/id,id
2352,GitTables_1817,3,http://dbpedia.org/ontology/parent,parent
2353,GitTables_1817,7,http://dbpedia.org/ontology/title,title
2354,GitTables_1817,1,http://dbpedia.org/ontology/type,type
2355,GitTables_1818,1,http://dbpedia.org/ontology/type,type
2356,GitTables_1820,0,http://dbpedia.org/ontology/cluster,cluster
2357,GitTables_1821,1,http://dbpedia.org/ontology/type,type
2358,GitTables_1825,7,http://dbpedia.org/ontology/length,length
2359,GitTables_1825,2,http://dbpedia.org/ontology/state,state
2360,GitTables_1825,1,http://dbpedia.org/ontology/type,type
2361,GitTables_1825,8,http://dbpedia.org/ontology/width,width
2362,GitTables_1827,2,http://dbpedia.org/ontology/comment,comment
2363,GitTables_1829,0,http://dbpedia.org/ontology/format,format
2364,GitTables_1829,4,http://dbpedia.org/ontology/temperature,temperature
2365,GitTables_1830,7,http://dbpedia.org/ontology/length,length
2366,GitTables_1830,2,http://dbpedia.org/ontology/state,state
2367,GitTables_1830,1,http://dbpedia.org/ontology/type,type
2368,GitTables_1830,8,http://dbpedia.org/ontology/width,width
2369,GitTables_1832,7,http://dbpedia.org/ontology/length,length
2370,GitTables_1832,2,http://dbpedia.org/ontology/state,state
2371,GitTables_1832,1,http://dbpedia.org/ontology/type,type
2372,GitTables_1832,8,http://dbpedia.org/ontology/width,width
2373,GitTables_1834,1,http://dbpedia.org/ontology/type,type
2374,GitTables_1835,3,http://dbpedia.org/ontology/role,role
2375,GitTables_1836,6,http://dbpedia.org/ontology/author,author
2376,GitTables_1836,10,http://dbpedia.org/ontology/created,created
2377,GitTables_1836,0,http://dbpedia.org/ontology/id,id
2378,GitTables_1836,3,http://dbpedia.org/ontology/parent,parent
2379,GitTables_1836,7,http://dbpedia.org/ontology/title,title
2380,GitTables_1836,1,http://dbpedia.org/ontology/type,type
2381,GitTables_1837,6,http://dbpedia.org/ontology/author,author
2382,GitTables_1837,10,http://dbpedia.org/ontology/created,created
2383,GitTables_1837,0,http://dbpedia.org/ontology/id,id
2384,GitTables_1837,3,http://dbpedia.org/ontology/parent,parent
2385,GitTables_1837,7,http://dbpedia.org/ontology/title,title
2386,GitTables_1837,1,http://dbpedia.org/ontology/type,type
2387,GitTables_1839,6,http://dbpedia.org/ontology/author,author
2388,GitTables_1839,10,http://dbpedia.org/ontology/created,created
2389,GitTables_1839,0,http://dbpedia.org/ontology/id,id
2390,GitTables_1839,3,http://dbpedia.org/ontology/parent,parent
2391,GitTables_1839,7,http://dbpedia.org/ontology/title,title
2392,GitTables_1839,1,http://dbpedia.org/ontology/type,type
2393,GitTables_1841,6,http://dbpedia.org/ontology/author,author
2394,GitTables_1841,10,http://dbpedia.org/ontology/created,created
2395,GitTables_1841,0,http://dbpedia.org/ontology/id,id
2396,GitTables_1841,3,http://dbpedia.org/ontology/parent,parent
2397,GitTables_1841,7,http://dbpedia.org/ontology/title,title
2398,GitTables_1841,1,http://dbpedia.org/ontology/type,type
2399,GitTables_1843,6,http://dbpedia.org/ontology/author,author
2400,GitTables_1843,10,http://dbpedia.org/ontology/created,created
2401,GitTables_1843,0,http://dbpedia.org/ontology/id,id
2402,GitTables_1843,3,http://dbpedia.org/ontology/parent,parent
2403,GitTables_1843,7,http://dbpedia.org/ontology/title,title
2404,GitTables_1843,1,http://dbpedia.org/ontology/type,type
2405,GitTables_1844,6,http://dbpedia.org/ontology/author,author
2406,GitTables_1844,10,http://dbpedia.org/ontology/created,created
2407,GitTables_1844,0,http://dbpedia.org/ontology/id,id
2408,GitTables_1844,3,http://dbpedia.org/ontology/parent,parent
2409,GitTables_1844,7,http://dbpedia.org/ontology/title,title
2410,GitTables_1844,1,http://dbpedia.org/ontology/type,type
2411,GitTables_1846,2,http://dbpedia.org/ontology/comment,comment
2412,GitTables_1847,2,http://dbpedia.org/ontology/class,class
2413,GitTables_1847,5,http://dbpedia.org/ontology/description,description
2414,GitTables_1848,2,http://dbpedia.org/ontology/class,class
2415,GitTables_1848,5,http://dbpedia.org/ontology/description,description
2416,GitTables_1850,6,http://dbpedia.org/ontology/author,author
2417,GitTables_1850,10,http://dbpedia.org/ontology/created,created
2418,GitTables_1850,0,http://dbpedia.org/ontology/id,id
2419,GitTables_1850,3,http://dbpedia.org/ontology/parent,parent
2420,GitTables_1850,7,http://dbpedia.org/ontology/title,title
2421,GitTables_1850,1,http://dbpedia.org/ontology/type,type
2422,GitTables_1854,1,http://dbpedia.org/ontology/description,description
2423,GitTables_1858,6,http://dbpedia.org/ontology/author,author
2424,GitTables_1858,10,http://dbpedia.org/ontology/created,created
2425,GitTables_1858,0,http://dbpedia.org/ontology/id,id
2426,GitTables_1858,3,http://dbpedia.org/ontology/parent,parent
2427,GitTables_1858,7,http://dbpedia.org/ontology/title,title
2428,GitTables_1858,1,http://dbpedia.org/ontology/type,type
2429,GitTables_1859,2,http://dbpedia.org/ontology/class,class
2430,GitTables_1859,5,http://dbpedia.org/ontology/description,description
2431,GitTables_1863,6,http://dbpedia.org/ontology/author,author
2432,GitTables_1863,10,http://dbpedia.org/ontology/created,created
2433,GitTables_1863,0,http://dbpedia.org/ontology/id,id
2434,GitTables_1863,3,http://dbpedia.org/ontology/parent,parent
2435,GitTables_1863,7,http://dbpedia.org/ontology/title,title
2436,GitTables_1863,1,http://dbpedia.org/ontology/type,type
2437,GitTables_1865,2,http://dbpedia.org/ontology/class,class
2438,GitTables_1865,14,http://dbpedia.org/ontology/dam,dam
2439,GitTables_1866,6,http://dbpedia.org/ontology/author,author
2440,GitTables_1866,10,http://dbpedia.org/ontology/created,created
2441,GitTables_1866,0,http://dbpedia.org/ontology/id,id
2442,GitTables_1866,3,http://dbpedia.org/ontology/parent,parent
2443,GitTables_1866,7,http://dbpedia.org/ontology/title,title
2444,GitTables_1866,1,http://dbpedia.org/ontology/type,type
2445,GitTables_1872,2,http://dbpedia.org/ontology/class,class
2446,GitTables_1872,5,http://dbpedia.org/ontology/description,description
2447,GitTables_1874,1,http://dbpedia.org/ontology/type,type
2448,GitTables_1875,2,http://dbpedia.org/ontology/class,class
2449,GitTables_1878,5,http://dbpedia.org/ontology/category,category
2450,GitTables_1878,17,http://dbpedia.org/ontology/company,company
2451,GitTables_1878,6,http://dbpedia.org/ontology/manufacturer,manufacturer
2452,GitTables_1878,19,http://dbpedia.org/ontology/notes,notes
2453,GitTables_1879,2,http://dbpedia.org/ontology/class,class
2454,GitTables_1879,14,http://dbpedia.org/ontology/dam,dam
2455,GitTables_1881,6,http://dbpedia.org/ontology/author,author
2456,GitTables_1881,10,http://dbpedia.org/ontology/created,created
2457,GitTables_1881,0,http://dbpedia.org/ontology/id,id
2458,GitTables_1881,3,http://dbpedia.org/ontology/parent,parent
2459,GitTables_1881,7,http://dbpedia.org/ontology/title,title
2460,GitTables_1881,1,http://dbpedia.org/ontology/type,type
2461,GitTables_1887,6,http://dbpedia.org/ontology/author,author
2462,GitTables_1887,10,http://dbpedia.org/ontology/created,created
2463,GitTables_1887,0,http://dbpedia.org/ontology/id,id
2464,GitTables_1887,3,http://dbpedia.org/ontology/parent,parent
2465,GitTables_1887,7,http://dbpedia.org/ontology/title,title
2466,GitTables_1887,1,http://dbpedia.org/ontology/type,type
2467,GitTables_1888,2,http://dbpedia.org/ontology/class,class
2468,GitTables_1888,5,http://dbpedia.org/ontology/description,description
2469,GitTables_1892,3,http://dbpedia.org/ontology/description,description
2470,GitTables_1892,2,http://dbpedia.org/ontology/field,field
2471,GitTables_1893,1,http://dbpedia.org/ontology/type,type
2472,GitTables_1894,6,http://dbpedia.org/ontology/author,author
2473,GitTables_1894,10,http://dbpedia.org/ontology/created,created
2474,GitTables_1894,0,http://dbpedia.org/ontology/id,id
2475,GitTables_1894,3,http://dbpedia.org/ontology/parent,parent
2476,GitTables_1894,7,http://dbpedia.org/ontology/title,title
2477,GitTables_1894,1,http://dbpedia.org/ontology/type,type
2478,GitTables_1895,6,http://dbpedia.org/ontology/depth,depth
2479,GitTables_1895,5,http://dbpedia.org/ontology/height,height
2480,GitTables_1895,4,http://dbpedia.org/ontology/width,width
2481,GitTables_1898,6,http://dbpedia.org/ontology/author,author
2482,GitTables_1898,10,http://dbpedia.org/ontology/created,created
2483,GitTables_1898,0,http://dbpedia.org/ontology/id,id
2484,GitTables_1898,3,http://dbpedia.org/ontology/parent,parent
2485,GitTables_1898,7,http://dbpedia.org/ontology/title,title
2486,GitTables_1898,1,http://dbpedia.org/ontology/type,type
2487,GitTables_1902,0,http://dbpedia.org/ontology/format,format
2488,GitTables_1902,4,http://dbpedia.org/ontology/temperature,temperature
2489,GitTables_1903,1,http://dbpedia.org/ontology/description,description
2490,GitTables_1904,7,http://dbpedia.org/ontology/length,length
2491,GitTables_1904,2,http://dbpedia.org/ontology/state,state
2492,GitTables_1904,1,http://dbpedia.org/ontology/type,type
2493,GitTables_1904,8,http://dbpedia.org/ontology/width,width
2494,GitTables_1910,1,http://dbpedia.org/ontology/type,type
2495,GitTables_1913,7,http://dbpedia.org/ontology/length,length
2496,GitTables_1913,2,http://dbpedia.org/ontology/state,state
2497,GitTables_1913,1,http://dbpedia.org/ontology/type,type
2498,GitTables_1913,8,http://dbpedia.org/ontology/width,width
2499,GitTables_1915,6,http://dbpedia.org/ontology/author,author
2500,GitTables_1915,10,http://dbpedia.org/ontology/created,created
2501,GitTables_1915,0,http://dbpedia.org/ontology/id,id
2502,GitTables_1915,3,http://dbpedia.org/ontology/parent,parent
2503,GitTables_1915,7,http://dbpedia.org/ontology/title,title
2504,GitTables_1915,1,http://dbpedia.org/ontology/type,type
2505,GitTables_1916,14,http://dbpedia.org/ontology/dam,dam
2506,GitTables_1916,0,http://dbpedia.org/ontology/name,name
2507,GitTables_1916,1,http://dbpedia.org/ontology/version,version
2508,GitTables_1918,5,http://dbpedia.org/ontology/description,description
2509,GitTables_1918,2,http://dbpedia.org/ontology/name,name
2510,GitTables_1918,1,http://dbpedia.org/ontology/type,type
2511,GitTables_1918,3,http://dbpedia.org/ontology/version,version
2512,GitTables_1920,6,http://dbpedia.org/ontology/depth,depth
2513,GitTables_1920,5,http://dbpedia.org/ontology/height,height
2514,GitTables_1920,4,http://dbpedia.org/ontology/width,width
2515,GitTables_1921,7,http://dbpedia.org/ontology/length,length
2516,GitTables_1921,2,http://dbpedia.org/ontology/state,state
2517,GitTables_1921,1,http://dbpedia.org/ontology/type,type
2518,GitTables_1921,8,http://dbpedia.org/ontology/width,width
2519,GitTables_1922,1,http://dbpedia.org/ontology/type,type
2520,GitTables_1923,0,http://dbpedia.org/ontology/format,format
2521,GitTables_1923,4,http://dbpedia.org/ontology/temperature,temperature
2522,GitTables_1924,22,http://dbpedia.org/ontology/time,time
2523,GitTables_1924,21,http://dbpedia.org/ontology/volume,volume
2524,GitTables_1926,5,http://dbpedia.org/ontology/event,event
2525,GitTables_1926,9,http://dbpedia.org/ontology/score,score
2526,GitTables_1927,2,http://dbpedia.org/ontology/class,class
2527,GitTables_1928,6,http://dbpedia.org/ontology/author,author
2528,GitTables_1928,10,http://dbpedia.org/ontology/created,created
2529,GitTables_1928,0,http://dbpedia.org/ontology/id,id
2530,GitTables_1928,3,http://dbpedia.org/ontology/parent,parent
2531,GitTables_1928,7,http://dbpedia.org/ontology/title,title
2532,GitTables_1928,1,http://dbpedia.org/ontology/type,type
2533,GitTables_1929,1,http://dbpedia.org/ontology/type,type
2534,GitTables_1931,3,http://dbpedia.org/ontology/role,role
2535,GitTables_1933,6,http://dbpedia.org/ontology/author,author
2536,GitTables_1933,10,http://dbpedia.org/ontology/created,created
2537,GitTables_1933,0,http://dbpedia.org/ontology/id,id
2538,GitTables_1933,3,http://dbpedia.org/ontology/parent,parent
2539,GitTables_1933,7,http://dbpedia.org/ontology/title,title
2540,GitTables_1933,1,http://dbpedia.org/ontology/type,type
2541,GitTables_1936,6,http://dbpedia.org/ontology/author,author
2542,GitTables_1936,10,http://dbpedia.org/ontology/created,created
2543,GitTables_1936,0,http://dbpedia.org/ontology/id,id
2544,GitTables_1936,3,http://dbpedia.org/ontology/parent,parent
2545,GitTables_1936,7,http://dbpedia.org/ontology/title,title
2546,GitTables_1936,1,http://dbpedia.org/ontology/type,type
2547,GitTables_1937,6,http://dbpedia.org/ontology/depth,depth
2548,GitTables_1937,5,http://dbpedia.org/ontology/height,height
2549,GitTables_1937,4,http://dbpedia.org/ontology/width,width
2550,GitTables_1940,3,http://dbpedia.org/ontology/field,field
2551,GitTables_1942,6,http://dbpedia.org/ontology/author,author
2552,GitTables_1942,10,http://dbpedia.org/ontology/created,created
2553,GitTables_1942,0,http://dbpedia.org/ontology/id,id
2554,GitTables_1942,3,http://dbpedia.org/ontology/parent,parent
2555,GitTables_1942,7,http://dbpedia.org/ontology/title,title
2556,GitTables_1942,1,http://dbpedia.org/ontology/type,type
2557,GitTables_1943,1,http://dbpedia.org/ontology/type,type
2558,GitTables_1944,6,http://dbpedia.org/ontology/author,author
2559,GitTables_1944,10,http://dbpedia.org/ontology/created,created
2560,GitTables_1944,0,http://dbpedia.org/ontology/id,id
2561,GitTables_1944,3,http://dbpedia.org/ontology/parent,parent
2562,GitTables_1944,7,http://dbpedia.org/ontology/title,title
2563,GitTables_1944,1,http://dbpedia.org/ontology/type,type
2564,GitTables_1945,2,http://dbpedia.org/ontology/class,class
2565,GitTables_1945,5,http://dbpedia.org/ontology/description,description
2566,GitTables_1946,6,http://dbpedia.org/ontology/author,author
2567,GitTables_1946,10,http://dbpedia.org/ontology/created,created
2568,GitTables_1946,0,http://dbpedia.org/ontology/id,id
2569,GitTables_1946,3,http://dbpedia.org/ontology/parent,parent
2570,GitTables_1946,7,http://dbpedia.org/ontology/title,title
2571,GitTables_1946,1,http://dbpedia.org/ontology/type,type
2572,GitTables_1947,2,http://dbpedia.org/ontology/class,class
2573,GitTables_1947,14,http://dbpedia.org/ontology/dam,dam
2574,GitTables_1950,2,http://dbpedia.org/ontology/comment,comment
2575,GitTables_1950,0,http://dbpedia.org/ontology/id,id
2576,GitTables_1950,1,http://dbpedia.org/ontology/status,status
2577,GitTables_1954,6,http://dbpedia.org/ontology/author,author
2578,GitTables_1954,10,http://dbpedia.org/ontology/created,created
2579,GitTables_1954,0,http://dbpedia.org/ontology/id,id
2580,GitTables_1954,3,http://dbpedia.org/ontology/parent,parent
2581,GitTables_1954,7,http://dbpedia.org/ontology/title,title
2582,GitTables_1954,1,http://dbpedia.org/ontology/type,type
2583,GitTables_1959,2,http://dbpedia.org/ontology/class,class
2584,GitTables_1959,14,http://dbpedia.org/ontology/dam,dam
2585,GitTables_1962,6,http://dbpedia.org/ontology/author,author
2586,GitTables_1962,10,http://dbpedia.org/ontology/created,created
2587,GitTables_1962,0,http://dbpedia.org/ontology/id,id
2588,GitTables_1962,3,http://dbpedia.org/ontology/parent,parent
2589,GitTables_1962,7,http://dbpedia.org/ontology/title,title
2590,GitTables_1962,1,http://dbpedia.org/ontology/type,type
2591,GitTables_1963,1,http://dbpedia.org/ontology/project,project
2592,GitTables_1964,2,http://dbpedia.org/ontology/class,class
2593,GitTables_1964,14,http://dbpedia.org/ontology/dam,dam
2594,GitTables_1965,2,http://dbpedia.org/ontology/class,class
2595,GitTables_1965,14,http://dbpedia.org/ontology/dam,dam
2596,GitTables_1966,1,http://dbpedia.org/ontology/type,type
2597,GitTables_1968,2,http://dbpedia.org/ontology/class,class
2598,GitTables_1968,14,http://dbpedia.org/ontology/dam,dam
2599,GitTables_1969,6,http://dbpedia.org/ontology/author,author
2600,GitTables_1969,10,http://dbpedia.org/ontology/created,created
2601,GitTables_1969,0,http://dbpedia.org/ontology/id,id
2602,GitTables_1969,3,http://dbpedia.org/ontology/parent,parent
2603,GitTables_1969,7,http://dbpedia.org/ontology/title,title
2604,GitTables_1969,1,http://dbpedia.org/ontology/type,type
2605,GitTables_1972,1,http://dbpedia.org/ontology/description,description
2606,GitTables_1973,2,http://dbpedia.org/ontology/class,class
2607,GitTables_1973,14,http://dbpedia.org/ontology/dam,dam
2608,GitTables_1974,6,http://dbpedia.org/ontology/author,author
