fileName,colName,vals,fine_grained_label
SOTAB_26.csv,author,"A Member of the Bar., GODWIN, William., ['Jackson, Andrew.', 'Andrew Jackson'], ['JONES, Samuel (\\""formerly Major-General, C.S. Army).', 'C. S. Army \\""formerly Major-General', 'Samuel JONES'], ['HUNTON, Eppa (1822-1908; Confederate Brigadier General, U.S. House of Representatives from Virginia, 1873-1881, U.S. Senate, 1892-1895)', 'U S. Senate', 'U. S. House of Representatives from Virginia Confederate Brigadier General'], ['Gardiner, Asa Bird (Judge Advocate)', 'Judge Advocate', 'Asa Bird Gardiner'], ['Maine', ""(Carrier's Address) (Maine)"", ""Carrier's Address""], ['Sir William Martin Conway', 'Conway, Sir William Martin'], Trade Broadside., ['Abraham Hoss Yeager', 'Jacob Klodsloe', 'Klodsloe, Jacob [pseudonym of Abraham Hoss Yeager].'], ['W. Cranch', 'Cranch, W.'], ['Massachusetts', '[Massachusetts]'], Hunter, W. P., ['H. B. Small', 'Small, H.B. (comp.).', 'comp.'], Bates, Robert H., Richard L. Burdsall, William P. House, Charles S. Houston, Paul K. Petzoldt, and Capt. Norman R. Streatfeild., Bates, Robert H., Richard L. Burdsall, William P. House, Charles S. Houston, Paul K. Petzoldt, and Capt. Norman R. Streatfeild, ['John Franklin Graff', '\\""Graybeard\\', 'Graff, John Franklin (\\""Graybeard\\"")'], ['Lewis B. PARSONS', 'PARSONS, Lewis B.'], nan, ['TWAIN, Mark.', 'Mark TWAIN'], ['(Louisiana).', 'Louisiana'], ['Mosby, Col. John S. and John Tyler, Jr.', 'John Tyler Jr', 'Col. John S. Mosby'], ['Balch, Edwin Swift.', 'Edwin Swift Balch'], ['Herrligkoffer, Karl M.', 'Karl M. Herrligkoffer'], ['Railroads', 'Mississippi River', '[Mississippi River] [Railroads].'], Merritt, Wesley (1834-1910; Major General of Union cavalry by the end of the Civil War, prominent cavalry commander during the Indian wars in the West), Robertson, William B. (1814-1884; Civil War era Baton Rouge, Louisiana, lawyer and judge)., ['U S. Senator', 'Commissioner of the U. S. Land Office', 'BROWN, Ethan Allen (1766-1852; Governor of Ohio, 1818-1822; U.S. Senator, 1822-1825; Commissioner of the U.S. Land Office, 1835-1836).', 'Governor of Ohio'], Arnold, Sir Edward., ['Weeks, Joseph D.', 'Joseph D. Weeks'], [Jackson, Andrew] Lacock, A[bner] (From the Pennsylvania Intelligencer.), Fraser, Charles, ['GIirdlestone, Rev. A.G.', 'Rev. A. G. GIirdlestone'], ['Hubback, Theodore R.', 'Theodore R. Hubback'], ['Poindexter, C.', 'C. Poindexter'], ['Jefferson Davis', 'Davis, Jefferson'], Thwaites, Reuben Gold (ed.), ['TWAIN, Mark', 'Mark TWAIN'], ['Davis, William C. and Bell I. Wiley (editors).', 'William C. Davis', 'Bell I. Wiley'], ['Capt. W. E. Merrill', 'Merrill, Capt. W. E.'], ['SMITH, W.H.', 'W. H. SMITH'], ['U S. Senator', 'Commissioner of the U. S. Land Office', 'BROWN, Ethan Allen (1766-1852; Governor of Ohio, 1818-1822; U.S. Senator, 1822-1825; Commissioner of the U.S. Land Office, 1835-1836).', 'Governor of Ohio'], nan, ['John Leland', 'Leland, John.'], ['Maria Edgeworth', 'Richard Lovell Edgeworth', 'Edgeworth, Maria, and Richard Lovell Edgeworth'], ['Judge James F. Crocker', 'Crocker, Judge James F.'], ['Perkins, J.R.', 'J. R. Perkins'], ['James M. Matthews', 'Matthews, James M. (Editor).'], National American--Extra, Matthews, James M. (Editor).",author_Book
SOTAB_37.csv,author,"Kira, Tetsuaki and Tadashige Habe., Smithers, Reay H. N., Garnett, Stephen, Judit Szabo and Guy Dutson., Firouz, Eskander., ?lipinski, Stanis?aw Adam, Jiahui Li and Hong Pang., Abbatius, Baldus Angelius., Grimmett, Richard et al., Parker, Patricia G. and Nancy Tyler Burley, editors., Levy, Sharon., van Wyk, Ben-Erik et al., ['David L. G. Noakes', 'Jack A. Ward', 'Noakes, David L. G. and Jack A. Ward.'], Badger, David., Bascombe, M. J. et al., Boggs, Carol L. et al, editors., Braby, Michael F., D'Abrera, Bernard., Barrios Partida, Fernando., Ferrand, Y., edited by., Bannerman, David Armitage and W. Mary Bannerman., Bannerman, David Armitage [and W. Mary Bannerman]., Bannerman, David Armitage [and W. Mary Bannerman]., Burton, Philip., Evans, John., Ernst, Carl H., and Evelyn M. Ernst., Clark, William Bullock, editor., ['Friedmann, Herbert.', 'Herbert Friedmann'], Winsor, Mary P., Leenders, Twan., Darwin, Charles., de Luc, J. A., Banks, Joseph., Bradley, Richard., Broinowski, Gracius J., Buller, A. H. Reginald and C. L. Shears, editors., Buller, A. H. Reginald and C. L. Shears, editors., Buller, Walter L., White, Mel., ['Arthur A. Lisney', 'Lisney, Arthur A.'], Lawrence, James and Malinda Crafford-Venter., Robinson, Martyn., Tomich, Quentin P., Brock, Paul D. and Jack W Hasenpusch., Mees, G. F., Bailey, Alfred M. and Robert J. Niedrach., Bailey, Alfred M. and Robert J. Niedrach., Baldwin, Peter J. And Brian S. Meadows., Beebe, William., ['Sia Morhardt', 'Morhardt, Sia and Emil Morhardt.', 'Emil Morhardt'], Long, John L., Able, Kenneth W. and Michael P. Fahay.",author_Book
SOTAB_50.csv,author,"Collectif, ['Gerard Timsit', 'Demetrios Argyriades'], Mamadi Camara, Daniel Haber, ['Delphine Lautier', 'Ivar Ekeland', 'Damien Fessler', 'Jean-Michel Lasry'], Julien Bokilo, Jean Francois Trani, Collectif, Collectif, Patrick Howlett-Martin, ['Senta Slingerland', 'Maarten Van Mourik', 'Oskar Slingerland'], Collectif, Donald K Burleson, Irene Schampaert, ['Jana Kemmer', 'Tabea Hartwich'], ['Pierre Christin', 'Jean-Claude Mezieres'], ['Xavier Dorison', 'Ralph Meyer'], Leloup Roger, ['Grzegorz Rosinski', 'Jean Van Hamme'], Leloup Roger, ['Grzegorz Rosinski', 'Jean Van Hamme'], ['Philippe Francq', 'Jean Van Hamme'], ['Vance William', 'Jean Van Hamme'], ['Vance William', 'Jean Van Hamme'], ['Philippe Francq', 'Jean Van Hamme'], ['Philippe Francq', 'Jean Van Hamme'], ['Grzegorz Rosinski', 'Jean Van Hamme'], ['Vance William', 'Jean Van Hamme'], ['Vance William', 'Jean Van Hamme'], Leloup Roger, ['Philippe Francq', 'Jean Van Hamme'], ['Grzegorz Rosinski', 'Jean Van Hamme'], ['Vance William', 'Jean Van Hamme'], ['Grzegorz Rosinski', 'Jean Van Hamme'], ['Philippe Francq', 'Jean Van Hamme'], ['Jean Tabary', 'Rene Goscinny'], Leloup Roger, ['Jean Tabary', 'Rene Goscinny'], ['Morris', 'Rene Goscinny'], ['Morris', 'Rene Goscinny'], ['Jean Van Hamme', 'Benoit Ted'], Gary Larson, Ivan Petrus Adriaenssens, ['Pierre Christin', 'Jean-Claude Mezieres'], Collectif, ['Anne De La Boulaye', 'Marion Billet', 'Annick De Giry'], Jojo Moyes, ['Janry', 'Tome'], ['Jodorowsky Alexandro', 'Bourriaud Nicolas /', 'Camille Morineau', 'Ferry Luc', 'David Cronenberg', 'Celant G/Bourriaud N', 'Catherine Millet', 'Bourriaud Nicola/Fer', 'Alejandro Jodorowsky'], Jim Butcher",author_Book
SOTAB_53.csv,author,"David Weaver, Sarah Prineas, Malcolm Lowry, Sheri S. Tepper, Karen Kingsbury Gary Smalley, Tara Hudson, Stephen King, Wendy Mass, Karen Kingsbury, Rebecca West, Elizabeth Payson Prentiss, Robertson Davies Michael Dirda, Mark Bowden, Lindsay Anne Kendal, Edwin A. Abbott, Chaim Potok, William Landay, Jeyn Roberts, Harold Bell Wright, Barbara T. Cerny, Alex Garland, James Agee Michael Sragow, Hunter S. Thompson, Amanda Hocking, Frank Sch?tzing, Walter Moers, Harold Abelson Gerald Jay Sussman William Clinger Jonathan Rees Kelsey, Richard R. Kent Dybvig Daniel Friedman Kent Pitman, Trevor Shane, John Galsworthy, Keary Taylor, David Eddings Leigh Eddings, Julia Alvarez, Naoko Takeuchi William Flanagan, C.S. Lewis, Wilson Rawls, Eric Blehm, Michio Kaku, C.C. Humphreys, Spencer W. Kimball, Spencer W. Kimball, Joel C. Rosenberg, Susan Johnson, Leigh Bardugo, Deborah Rodriguez, George Shannon Laura Dronzek, Arthur C. Clarke, MaryStewart, Philip Roth, GabriellaLepore, Toni Morrison",author_Book
SOTAB_54.csv,author,"Finn Blakkatt, Thomas Wymark, Dorothy A. Galde Stephen D. Smith, F.B. Meyer, Bethany Hamilton, Fred A. Ludwig, Jim Harrison, Guy Sajer, Alice Vieira, Jenny Penn, Samantha Young, David Drake, Umberto Eco William Weaver R.C.S. Libri, Eliezer Yudkowsky, Sena Jeter Naslund, Maria V. Snyder, Spencer W. Kimball, Kieran Fanning Klára Vanková, Torey L. Hayden, ThomasRyan, Donna R. Falvo, Edward Craig Christian Mirra, J.C. Owens, Tony Seddon, Anne Fadiman, Anne Michaels, JD Woodyard, Darynda Jones, Kimberly Derting, NOT A BOOK, MatthewLewis, Alvin Slater, Mary Tillworth Benjamin Burch, Gaja J. Kos, Chetan Bhagat, David Fishelson, C.C. Hunter, Deke Dickerson, World Book Inc., Alison Weir, Carol Tyler, Paul Scott, Mila McWarren, Brenna Yovanoff, Nizar Parman, Brian Welch David Randall Silveria Fieldy James Christian Shaffer Jonathan Houseman Davis Korn, Marcus Butler, Jenni Rivera, Seanan McGuire, Bernard Cornwell",author_Book
SOTAB_58.csv,author,"Bethany Pitts, Moon Travel Guides, ['Rick Steves', 'Steve Smith'], Steph Dyson, Ryan Dubé, ['Rick Steves', 'Steve Smith'], Jamie Jensen, Jennifer Kramer, Jennifer Kramer, Thomas Huhti, Tom Stienstra, ['Gene Openshaw', 'Rick Steves'], Kevin Whitton, ['Rick Steves', 'Steve Smith'], Lebawit Lily Girma, ['Gene Openshaw', 'Rick Steves'], Tom Stienstra, ['Gene Openshaw', 'Rick Steves'], Moon Travel Guides, Jason Frye, Jessica Dunham, Alexei J. Cohen, Thomas Huhti, ['Pat O?Connor', 'Rick Steves'], Jamie Ivey, Rick Steves, Rick Steves, Margaret Littman, ['Moon Travel Guides', 'Auburn Scallon'], Jamie Jensen, ['Gene Openshaw', 'Rick Steves'], Ocean Malandra, Bree Kessler, ['Rick Steves', 'Cameron Hewitt'], Rick Steves, Rick Steves, Jason Frye, ['Gary Chandler', 'Liza Prado'], Rick Steves, ['Gene Openshaw', 'Rick Steves'], Matt Wastradowski, Carrie-Marie Bratley, Margaret Littman, ['Rick Steves', 'Steve Smith'], ['W. C. McRae', 'Judy Jewell'], Jenna Blough, ['Honza Vihan', 'Rick Steves'], Lilia Menconi, ['Gene Openshaw', 'Rick Steves'], Rosalie Klein",author_Book
SOTAB_61.csv,author,"Auden, W.H., Baatz, Ronald, Browning, Robert, Bukowski, Charles, Dante. William Blake, Daylight Robbery at Berrima!, [Paris 1968], ['Richardson, Samuel', 'Samuel Richardson'], Robert Sayer and John Bennett, ['Horton PRESLEY', 'PRESLEY, Horton'], Erdosy, George (Editor), Daylight Robbery at Berrima!, EMMERSON, Kathleen, HAINING, Peter, Blake, William. Blair, Robert., CASTAGNA, Felicity (with) Calvino, Felix; West, Patrick and Whalley, Jo-Anne, Henry Stuart Russell, MURPHY, J.E. & EASTON, E.W., Black Sparrow Press, ['URE SMITH, Sydney (Editor); GELLERT, Leon (Editor); MCCRAE, Hugh (Contributor); FEINT, Adrian (Illustrator)', 'Sydney URE SMITH', 'Leon GELLERT', 'Hugh MCCRAE', 'Contributor', 'Adrian FEINT'], Gar?on, Nathalie (designer) and Jonvelle, Jean-Fran?ois (photographer), Dante. William Blake, Bentley, G.E. Jr., and Martin Nurmi, Bindman, David editor., Blair, Robert. Blake, William (illustrator), Blake, William, Blake, William, Blake, William, Blake, William, Blake, William, Blake, William, Black Sparrow Press, ['Baatz, Ronald', 'Ronald Baatz'], OWEN, Wilfred; DAVIDSON, Tom (Poster design), RAINE, Kathleen, Blake, William, Blake, William, Blake, William, Blake, William, Blake, William, Blake, William, Blake, William, Landow, Dr. Peter [photographers] Buergel, Henry; Schenker,Karl; Eide Waldermar; Fleischmann, Trude; et al, ['[AESOP] THOMAS, Peter and Donna', 'AESOP', 'Peter and Donna THOMAS'], NAPIER, William, FOXE, John, RHIND, William, ['David BINDMAN', 'BINDMAN, David'], Klise, Thomas S., WHITE, Patrick",author_Book
SOTAB_72.csv,author,"John Bunyan, Charles Hodge, Henry Law, John Owen, Terry L Johnson, W. J. Seaton, Thomas Brooks, Stephen Charnock, George Swinnock, J. C. Ryle, J. C. Ryle, Dennis E. Johnson, nan, E. J. Young, William Tyndale, O. Palmer Robertson, George Whitefield, John Brown (1784-1858), John Bunyan, Jeffrey E. Wilson, Frederick Leahy, John Bunyan, Walter J. Chantry, William M. Baker, J. C. Ryle, John Angell James, W. John Cook, John Owen, William Gurnall, Allan M. Harman, S. M. Houghton, ['William Brown', 'John Brown (1722-87)'], J. Gresham Machen, A. A. Hodge, J. C. Ryle, Charles Bridges, Edward Donnelly, J. Gresham Machen, J. C. Ryle, T. V. Moore, J. K. Hewison, J. C. Ryle, George Whitefield, William Bridge, John Rendle-Short, Ralph Venning, Matthew Poole, J. Gresham Machen, Frederick Leahy, Thomas Brooks",author_Book
SOTAB_84.csv,author,"['Jimmy SUMMERS', '(The Goonies) SUMMERS, Jimmy; et all.', 'et all'], ['George LUCAS', '(Indiana Jones) LUCAS, George'], (Biography) DEMPSEY, Jack; CONSIDINE, Bob; SLOCUM, Bill, (Ephemera) ROLLER SKATING, (Americana) BRADFORD, William; WOLCOTT, Roger; et all., (WWII) HITLER, Adolf; Nationalsozialistische Deutsche Arbeiterpartei; NSDAP (Nazi Party), ['James LUCENO', '(Star Wars) LUCENO, James'], (Autographs) NIXON, Richard, ['(Civil Rights) WARREN, Robert Penn', 'Robert Penn WARREN'], (Indiana Jones) SIMONSON, Walt; BUSCEMA, John; JANSON, Klaus; LEE, Stan; et all, (Detective) QUEEN, Ellery; WALLACE Edgar; EBERHART, Mignon; et all., (Natural History) GRAVIS, A., ['Andy KUBERT', '(Graphic Novels) MORRISON, Grant; KUBERT, Andy; DELPERDANG, Jesse', 'Jesse DELPERDANG', 'Grant MORRISON'], (Comics) WOLFMAN, Marv; PEREZ, George; GIORDANO, Dick; et all., (Southern Literature) PRIEST,J. Percy; EVANS, Silliman; LITTLE, Tom; et all., (Americana) RAMSEY, J.G.M., (Photography) EILER'S BIG SHOW; etc, (Ephemera) CONCELLO, Antoinette; KING, Charles; TATTERS, T.J.; et all., ['Dale POLLOCK', '(Star Wars) POLLOCK, Dale'], (Biography) JACKSON, Michael, (Civil Rights) KING, Martin Luther; et all., (Autographs) MUIR, Brian, (Literature) FITZGERALD, F. Scott, (Film Related) KUSHNER, Tony; GOODWIN, Doris Kearns, ['(Biography) LITTLEFIELD, Warren', 'Warren LITTLEFIELD'], (Americana) LINDSLEY, John Berrien; HAWKINS, B.M.; KERRIGAN, Martin; et all., (Americana) Northup, Solomon, (Autographs) SHAARA, Michael, (Floridiana) UNIVERSAL STUDIOS PARTNERS, ['VANDERBILT UNIVERSITY', '(Ephemera) VANDERBILT UNIVERSITY'], ['Stephen SONDHEIM', '(Film Related) LAURENTS, Arthur; BERNSTEIN, Leonard; SONDHEIM, Stephen', 'Arthur LAURENTS', 'Leonard BERNSTEIN'], (Vintage Paperbacks) HUDSON, Jan; SMITH, George W., (Movies, Film & Television) KAHN, James, (Star Wars) FOSTER, Alan Dean, (Music) DURAN, Agustin, (Erotica) SHAW, Andrew (AKA); BLOCK, Lawrence, (Vintage Paperbacks) BLOCK, Lawrence; LORD, Sheldon, (Exploration) VANDERBILT, William K., (Travel) SAUNDERS, Charles Francis, ['Brian DALEY', '(Star Wars) DALEY, Brian'], ['(Religion) POLYGLOTT BIBLE', 'POLYGLOTT BIBLE'], (Southern Literature) LIDE, R[obert] W[ilkins], (Archaeology) MATHEWSON III, R. Duncan; FISHER, Mel, (Magazines) KNIGHT, Hillary; CROSBY, Bing; HART, Evelyn; et all., ['BOX', '(Trading Cards) BOX'], (African American Studies) YOUNG JR., Whitney; GOMILLION, Charles; ZUBER, Paul B.; et all., (Biography) KIPLING, Rudyard; CARPENTER, W.M., (Leather) BIDDLE, Nicholas (Ed); BAKELESS, John, ['Sean LAYDEN ASTIN', 'Joe', '(Biography) ASTIN, Sean LAYDEN, Joe'], (Magazines) KRAFT, David Anthony; KANE, Bob; WARD, Burt; MILLER, Frank; et all",author_Book
T2DV2_257.csv,Author,"Mark Twain, Dav Pilkey, Mark Twain, Phyllis Reynolds Naylor, Robert Penn Warren, Luis J. Rodriguez, Bret Easton Ellis, Theodore Dreiser, William Powell, Lois Lowry, Justin Richardson and Peter Parnell, Louise Rennison, Nancy Garden, Judy Blume, Michael Bellasiles, Ron Koertge, William Faulkner, Joanna Cole, Chris Crutcher, Toni Morrison, Richard Wright, Rudolfo A. Anaya, Annette Curtis Klause, Judy Blume, Toni Morrison, Louis Sachar, Wardell Pomeroy, Aldous Huxley, Katherine Paterson, Harry Allard, Jack London, Dav Pilkey, Stephen King, J. D. Salinger, Joseph Heller, Kurt Vonnegut, Robert Cormier, Stephen King, Anthony Burgess, Alice Walker, Jane Conly, Alvin Schwartz, Stephen King, Daniel Cohen, Patricia McCormick, Michael Willhoite, Robert Newton Peck, Stephen King, Judy Blume, Marilyn Reynolds",author_Book
SOTAB_106.csv,availability,"InStock, ['InStock', 'InStock', None, 'InStock', 'InStock', 'InStock', 'InStock'], http://schema.org/InStock, http://schema.org/InStock, nan, http://schema.org/InStock, http://schema.org/InStock, ['InStock', None, 'InStock'], ['InStock', 'InStock', None, 'InStock'], ['InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', None, 'InStock', 'InStock', 'InStock'], ['InStock', 'InStock', None], http://schema.org/InStock, http://schema.org/InStock, http://schema.org/InStock, http://schema.org/InStock, [None, 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock'], nan, http://schema.org/InStock, http://schema.org/InStock, ['InStock', None, 'InStock'], ['InStock', 'InStock', None, 'InStock', 'InStock'], ['InStock', None, 'InStock'], [None, 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock'], ['InStock', None, 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock'], ['InStock', 'InStock', 'InStock', 'InStock', None, 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock'], InStock, http://schema.org/InStock, [None, 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock'], InStock, ['InStock', 'InStock', 'InStock', 'InStock', None, 'InStock', 'InStock'], nan, http://schema.org/InStock, http://schema.org/InStock, ['InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', 'InStock', None], InStock, InStock, http://schema.org/InStock, nan, nan, InStock, http://schema.org/InStock, http://schema.org/InStock, [None, 'InStock', 'InStock'], [None, 'InStock', 'InStock', 'InStock'], InStock, nan, ['InStock', None, 'InStock', 'InStock', 'InStock', 'InStock'], ['InStock', None, 'InStock'], [None, 'InStock', 'InStock'], nan",availability_Book
SOTAB_118.csv,availability,"InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock",availability_Book
SOTAB_131.csv,availability,"InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock",availability_Book
SOTAB_151.csv,availability,"http://schema.org/LimitedAvailability, http://schema.org/OnlineOnly, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/OnlineOnly, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability, http://schema.org/LimitedAvailability",availability_Book
SOTAB_155.csv,availability,"https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly, https://schema.org/OnlineOnly",availability_Book
SOTAB_17.csv,availability,"InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock",availability_Book
SOTAB_187.csv,availability,"InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock, InStock",availability_Book
