Species_Group,Region,PlotID,BE_PlotID,longitude,latitude,Year,Method,Species_richness,Abundances,Cover,Mean_abundance,conifer_cover,herb_cover
Plants,BAY,T1_48,X0,13.44,48.95,2006,mapping,36.0,,184.5,5.12,0.89,157.5
Plants,BAY,T1_49,X0,13.44,48.95,2006,mapping,17.0,,237.0,13.94,0.12,67.0
Plants,BAY,T1_5,X0,13.4,48.92,2006,mapping,6.0,,230.0,38.33,0.57,62.5
Plants,BAY,T1_50,X0,13.44,48.95,2006,mapping,16.0,,203.5,12.72,0.71,63.5
Plants,BAY,T1_51,X0,13.44,48.95,2006,mapping,27.0,,195.5,7.24,0.45,90.5
Plants,BAY,T1_52,X0,13.44,48.95,2006,mapping,35.0,,216.0,6.17,0.0,176.0
Plants,BAY,T1_53,X0,13.44,48.95,2006,mapping,21.0,,201.5,9.6,0.0,89.0
Plants,BAY,T1_54,X0,13.44,48.96,2006,mapping,6.0,,106.5,17.75,0.0,16.5
Plants,BAY,T1_58,X0,13.44,48.96,2006,mapping,18.0,,162.0,9.0,0.89,49.5
Plants,BAY,T1_59,X0,13.44,48.96,2006,mapping,13.0,,141.5,10.88,0.33,111.5
Plants,BAY,T1_60,X0,13.44,48.96,2006,mapping,16.0,,175.0,10.94,0.6,125.0
Plants,BAY,T1_61,X0,13.45,48.96,2006,mapping,6.0,,120.0,20.0,1.0,110.0
Plants,BAY,T1_64,X0,13.45,48.96,2006,mapping,8.0,,116.0,14.5,1.0,116.0
Plants,BAY,T1_65,X0,13.45,48.96,2006,mapping,18.0,,172.0,9.56,0.0,162.0
Plants,BAY,T1_66,X0,13.45,48.96,2006,mapping,14.0,,160.5,11.46,1.0,158.0
Plants,BAY,T1_7,X0,13.4,48.92,2006,mapping,21.0,,255.5,12.17,0.13,178.0
Plants,BAY,T1_8,X0,13.4,48.92,2006,mapping,17.0,,323.0,19.0,0.0,265.5
Plants,BAY,T1_9,X0,13.4,48.92,2006,mapping,29.0,,226.5,7.81,0.0,206.5
Plants,BAY,T2_1,X0,13.36,48.92,2006,mapping,6.0,,99.5,16.58,0.9,2.0
Plants,BAY,T2_10,X0,13.37,48.93,2006,mapping,6.0,,138.0,23.0,0.0,3.0
Plants,BAY,T2_11,X0,13.37,48.93,2006,mapping,4.0,,123.0,30.75,0.83,5.5
Plants,BAY,T2_12,X0,13.37,48.93,2006,mapping,4.0,,138.5,34.62,1.0,3.5
Plants,BAY,T2_13,X0,13.37,48.93,2006,mapping,4.0,,141.0,35.25,0.66,1.0
Plants,BAY,T1_55,X0,13.44,48.96,2006,mapping,14.0,,178.5,12.75,0.18,66.0
Plants,BAY,T1_56,X0,13.44,48.96,2006,mapping,11.0,,113.5,10.32,0.43,43.5
Plants,BAY,T1_57,X0,13.44,48.96,2006,mapping,11.0,,168.0,15.27,0.85,50.5
Plants,BAY,T2_18,X0,13.37,48.94,2006,mapping,3.0,,108.0,36.0,0.81,0.5
Plants,BAY,T2_19,X0,13.37,48.94,2006,mapping,5.0,,149.0,29.8,0.44,1.5
Plants,BAY,T2_2,X0,13.36,48.92,2006,mapping,10.0,,149.5,14.95,0.07,4.5
Plants,BAY,T2_20,X0,13.37,48.94,2006,mapping,11.0,,92.5,8.41,0.0,5.0
Plants,BAY,T2_21,X0,13.37,48.94,2006,mapping,18.0,,104.0,5.78,0.03,29.0
Plants,BAY,T2_22,X0,13.37,48.94,2006,mapping,6.0,,149.5,24.92,0.81,42.0
Plants,BAY,T2_23,X0,13.37,48.94,2006,mapping,7.0,,119.0,17.0,0.8,9.0
Plants,BAY,T2_24,X0,13.37,48.94,2006,mapping,7.0,,177.0,25.29,1.0,79.5
Plants,BAY,T2_25,X0,13.37,48.94,2006,mapping,9.0,,174.5,19.39,0.61,97.0
Plants,BAY,T2_26,X0,13.37,48.94,2006,mapping,16.0,,95.5,5.97,1.0,85.5
Plants,BAY,T2_27,X0,13.37,48.94,2006,mapping,20.0,,228.0,11.4,0.79,168.5
Plants,BAY,T2_28,X0,13.37,48.94,2006,mapping,11.0,,175.0,15.91,0.3,67.5
Plants,BAY,T2_29,X0,13.37,48.95,2006,mapping,43.0,,148.0,3.44,1.0,50.5
Plants,BAY,T2_14,X0,13.37,48.93,2006,mapping,4.0,,114.0,28.5,0.36,1.5
Plants,BAY,T2_15,X0,13.37,48.93,2006,mapping,17.0,,175.0,10.29,0.94,87.5
Plants,BAY,T2_16,X0,13.37,48.93,2006,mapping,8.0,,136.0,17.0,0.81,28.5
Plants,BAY,T2_17,X0,13.37,48.94,2006,mapping,24.0,,255.5,10.65,0.54,121.0
Plants,BAY,T2_35,X0,13.38,48.95,2006,mapping,18.0,,229.5,12.75,0.28,59.5
Plants,BAY,T2_36,X0,13.38,48.95,2006,mapping,12.0,,229.0,19.08,0.0,131.5
Plants,BAY,T2_37,X0,13.38,48.95,2006,mapping,36.0,,141.5,3.93,0.74,42.0
Plants,BAY,T2_38,X0,13.38,48.95,2006,mapping,5.0,,179.0,35.8,0.11,4.0
Plants,BAY,T2_39,X0,13.38,48.95,2006,mapping,5.0,,143.0,28.6,0.1,20.5
Plants,BAY,T2_4,X0,13.36,48.92,2006,mapping,4.0,,108.5,27.12,0.19,1.0
Plants,BAY,T2_40,X0,13.38,48.96,2006,mapping,6.0,,277.5,46.25,0.51,30.0
Plants,BAY,T2_41,X0,13.38,48.96,2006,mapping,7.0,,270.0,38.57,0.11,90.0
Plants,BAY,T2_42,X0,13.38,48.96,2006,mapping,11.0,,245.0,22.27,0.09,127.5
Plants,BAY,T2_43,X0,13.38,48.96,2006,mapping,18.0,,290.0,16.11,0.18,122.5
Plants,BAY,T2_44,X0,13.38,48.96,2006,mapping,7.0,,267.5,38.21,0.26,50.0
Plants,BAY,T2_3,X0,13.36,48.92,2006,mapping,8.0,,101.5,12.69,0.0,4.0
Plants,BAY,T2_30,X0,13.38,48.95,2006,mapping,6.0,,136.5,22.75,0.63,6.5
Plants,BAY,T2_31,X0,13.38,48.95,2006,mapping,10.0,,127.0,12.7,0.2,24.5
Plants,BAY,T2_32,X0,13.38,48.95,2006,mapping,27.0,,258.5,9.57,0.7,191.0
Plants,BAY,T2_33,X0,13.38,48.95,2006,mapping,20.0,,224.5,11.22,0.33,109.5
Plants,BAY,T2_34,X0,13.38,48.95,2006,mapping,4.0,,108.0,27.0,0.81,0.5
Plants,BAY,T2_52,X0,13.38,48.97,2006,mapping,5.0,,135.0,27.0,0.0,27.5
Plants,BAY,T2_53,X0,13.38,48.97,2006,mapping,13.0,,129.0,9.92,0.0,109.0
Plants,BAY,T2_54,X0,13.38,48.97,2006,mapping,7.0,,83.5,11.93,0.0,36.0
Plants,BAY,T2_55,X0,13.39,48.97,2006,mapping,9.0,,121.0,13.44,0.0,73.5
Plants,BAY,T2_56,X0,13.39,48.97,2006,mapping,5.0,,127.5,25.5,1.0,127.5
Plants,BAY,T2_57,X0,13.39,48.97,2006,mapping,8.0,,182.5,22.81,1.0,162.5
Plants,BAY,T2_58,X0,13.39,48.97,2006,mapping,7.0,,168.0,24.0,1.0,168.0
Plants,BAY,T2_59,X0,13.39,48.97,2006,mapping,8.0,,143.5,17.94,1.0,133.5
Plants,BAY,T2_6,X0,13.37,48.93,2006,mapping,3.0,,108.5,36.17,0.0,1.0
Plants,BAY,T2_45,X0,13.38,48.96,2006,mapping,6.0,,208.5,34.75,0.1,6.0
Plants,BAY,T2_46,X0,13.38,48.96,2006,mapping,20.0,,239.5,11.97,0.52,94.5
Plants,BAY,T2_47,X0,13.38,48.96,2006,mapping,6.0,,213.0,35.5,0.0,105.5
Plants,BAY,T2_48,X0,13.38,48.96,2006,mapping,17.0,,330.0,19.41,0.55,190.0
Plants,BAY,T2_49,X0,13.38,48.96,2006,mapping,10.0,,285.5,28.55,0.6,140.5
Plants,BAY,T2_5,X0,13.37,48.93,2006,mapping,4.0,,111.0,27.75,0.34,1.0
Plants,BAY,T2_50,X0,13.38,48.96,2006,mapping,10.0,,226.0,22.6,0.54,41.0
Plants,BAY,T2_51,X0,13.38,48.96,2006,mapping,2.0,,98.0,49.0,0.0,0.5
Plants,BAY,T2_7,X0,13.37,48.93,2006,mapping,15.0,,154.0,10.27,0.38,54.0
Plants,BAY,T2_70,X0,13.39,48.98,2006,mapping,10.0,,206.5,20.65,1.0,206.5
Plants,BAY,T2_71,X0,13.39,48.98,2006,mapping,9.0,,208.0,23.11,1.0,208.0
Plants,BAY,T2_72,X0,13.39,48.98,2006,mapping,12.0,,211.5,17.62,1.0,211.5
Plants,BAY,T2_73,X0,13.4,48.98,2006,mapping,8.0,,290.5,36.31,1.0,290.5
Plants,BAY,T2_74,X0,13.4,48.98,2006,mapping,10.0,,158.5,15.85,1.0,156.0
Plants,BAY,T2_75,X0,13.4,48.98,2006,mapping,11.0,,220.5,20.05,1.0,220.5
Plants,BAY,T2_60,X0,13.39,48.97,2006,mapping,9.0,,163.5,18.17,1.0,163.5
Plants,BAY,T2_61,X0,13.39,48.97,2006,mapping,6.0,,165.5,27.58,1.0,165.5
Plants,BAY,T2_62,X0,13.39,48.97,2006,mapping,23.0,,214.5,9.33,0.8,164.5
Plants,BAY,T2_63,X0,13.39,48.97,2006,mapping,17.0,,225.5,13.26,0.71,173.0
Plants,BAY,T2_64,X0,13.39,48.98,2006,mapping,11.0,,161.0,14.64,1.0,151.0
Plants,BAY,T2_65,X0,13.39,48.98,2006,mapping,10.0,,208.5,20.85,0.96,148.5
Plants,BAY,T2_66,X0,13.39,48.98,2006,mapping,13.0,,208.5,16.04,0.79,161.0
Plants,BAY,T2_67,X0,13.39,48.98,2006,mapping,7.0,,166.0,23.71,1.0,166.0
Plants,BAY,T2_68,X0,13.39,48.98,2006,mapping,12.0,,187.0,15.58,0.5,182.0
Plants,BAY,T2_69,X0,13.39,48.98,2006,mapping,18.0,,172.0,9.56,1.0,172.0
Plants,BAY,T3_13,X0,13.3,49.06,2006,mapping,8.0,,212.0,26.5,0.33,24.5
Plants,BAY,T3_14,X0,13.3,49.07,2006,mapping,18.0,,180.0,10.0,0.29,40.0
Plants,BAY,T3_15,X0,13.3,49.07,2006,mapping,33.0,,141.0,4.27,0.65,26.0
Plants,BAY,T3_16,X0,13.3,49.07,2006,mapping,8.0,,123.0,15.38,0.9,25.5
Plants,BAY,T3_17,X0,13.3,49.07,2006,mapping,27.0,,298.5,11.06,1.0,201.0
Plants,BAY,T2_76,X0,13.4,48.98,2006,mapping,10.0,,203.0,20.3,1.0,193.0
Plants,BAY,T2_77,X0,13.4,48.98,2006,mapping,10.0,,192.5,19.25,0.0,190.0
Plants,BAY,T2_78,X0,13.4,48.98,2006,mapping,9.0,,146.0,16.22,1.0,143.5
Plants,BAY,T2_79,X0,13.4,48.98,2006,mapping,11.0,,168.5,15.32,1.0,166.0
Plants,BAY,T2_8,X0,13.37,48.93,2006,mapping,11.0,,152.5,13.86,0.25,5.0
Plants,BAY,T2_80,X0,13.41,48.98,2006,mapping,11.0,,214.0,19.45,1.0,201.5
Plants,BAY,T2_81,X0,13.41,48.99,2006,mapping,12.0,,192.5,16.04,1.0,190.0
Plants,BAY,T2_9,X0,13.37,48.93,2006,mapping,14.0,,140.5,10.04,0.48,10.5
Plants,BAY,T3_1,X0,13.29,49.05,2006,mapping,13.0,,210.0,16.15,0.92,79.5
Plants,BAY,T3_10,X0,13.29,49.06,2006,mapping,17.0,,127.5,7.5,0.38,27.5
Plants,BAY,T3_11,X0,13.29,49.06,2006,mapping,12.0,,152.5,12.71,0.59,5.0
Plants,BAY,T3_12,X0,13.29,49.06,2006,mapping,9.0,,151.0,16.78,0.59,3.5
Plants,BAY,T3_30,X0,13.3,49.08,2006,mapping,3.0,,208.5,69.5,0.14,63.5
Plants,BAY,T3_31,X0,13.31,49.08,2006,mapping,5.0,,159.5,31.9,0.52,39.5
Plants,BAY,T3_33,X0,13.31,49.08,2006,mapping,12.0,,125.5,10.46,0.0,93.0
Plants,BAY,T3_18,X0,13.3,49.07,2006,mapping,8.0,,195.5,24.44,0.5,50.5
Plants,BAY,T3_19,X0,13.3,49.07,2006,mapping,7.0,,185.5,26.5,0.7,60.0
Plants,BAY,T3_2,X0,13.29,49.06,2006,mapping,11.0,,191.5,17.41,0.94,16.5
Plants,BAY,T3_20,X0,13.3,49.07,2006,mapping,12.0,,251.5,20.96,0.27,36.5
Plants,BAY,T3_21,X0,13.3,49.07,2006,mapping,25.0,,231.5,9.26,0.38,126.5
Plants,BAY,T3_22,X0,13.3,49.07,2006,mapping,31.0,,167.0,5.39,0.24,64.5
Plants,BAY,T3_23,X0,13.3,49.07,2006,mapping,3.0,,110.5,36.83,0.43,0.0
Plants,BAY,T3_24,X0,13.3,49.07,2006,mapping,3.0,,131.0,43.67,0.37,1.0
Plants,BAY,T3_25,X0,13.3,49.07,2006,mapping,5.0,,187.0,37.4,0.26,2.0
Plants,BAY,T3_26,X0,13.3,49.08,2006,mapping,7.0,,213.5,30.5,0.29,3.5
Plants,BAY,T3_27,X0,13.3,49.08,2006,mapping,5.0,,159.5,31.9,0.14,12.0
Plants,BAY,T3_28,X0,13.3,49.08,2006,mapping,7.0,,162.5,23.21,0.61,67.5
Plants,BAY,T3_29,X0,13.3,49.08,2006,mapping,6.0,,150.0,25.0,0.0,24.5
Plants,BAY,T3_3,X0,13.29,49.06,2006,mapping,12.0,,131.0,10.92,1.0,6.0
Plants,BAY,T3_50,X0,13.32,49.1,2006,mapping,21.0,,261.0,12.43,1.0,251.0
Plants,BAY,T3_36,X0,13.31,49.08,2006,mapping,5.0,,182.5,36.5,0.0,2.5
Plants,BAY,T3_37,X0,13.31,49.08,2006,mapping,5.0,,139.5,27.9,0.07,2.0
Plants,BAY,T3_38,X0,13.31,49.09,2006,mapping,9.0,,149.5,16.61,0.0,4.5
Plants,BAY,T3_39,X0,13.31,49.09,2006,mapping,10.0,,173.5,17.35,0.23,11.0
Plants,BAY,T3_4,X0,13.29,49.06,2006,mapping,8.0,,113.0,14.12,1.0,5.5
Plants,BAY,T3_40,X0,13.31,49.09,2006,mapping,14.0,,228.0,16.29,0.52,107.5
Plants,BAY,T3_41,X0,13.31,49.09,2006,mapping,25.0,,161.0,6.44,0.87,46.0
Plants,BAY,T3_42,X0,13.31,49.09,2006,mapping,7.0,,110.5,15.79,0.98,5.5
Plants,BAY,T3_43,X0,13.31,49.09,2006,mapping,6.0,,148.0,24.67,0.07,3.0
Plants,BAY,T3_44,X0,13.31,49.09,2006,mapping,12.0,,167.5,13.96,0.24,10.0
Plants,BAY,T3_45,X0,13.31,49.09,2006,mapping,10.0,,185.5,18.55,0.48,108.0
Plants,BAY,T3_46,X0,13.31,49.09,2006,mapping,22.0,,157.5,7.16,0.8,47.5
Plants,BAY,T3_47,X0,13.31,49.09,2006,mapping,7.0,,167.5,23.93,0.83,92.5
Plants,BAY,T3_48,X0,13.31,49.09,2006,mapping,5.0,,227.0,45.4,0.47,39.5
Plants,BAY,T3_49,X0,13.31,49.09,2006,mapping,18.0,,251.5,13.97,0.38,89.0
Plants,BAY,T3_5,X0,13.29,49.06,2006,mapping,15.0,,183.0,12.2,0.64,124.5
Plants,BAY,T3_51,X0,13.32,49.1,2006,mapping,8.0,,165.5,20.69,1.0,103.0
Plants,BAY,T3_52,X0,13.32,49.1,2006,mapping,12.0,,159.0,13.25,1.0,74.0
Plants,BAY,T3_53,X0,13.32,49.1,2006,mapping,14.0,,157.0,11.21,1.0,94.5
Plants,BAY,T3_54,X0,13.32,49.1,2006,mapping,14.0,,164.5,11.75,1.0,144.5
Plants,BAY,T3_55,X0,13.32,49.1,2006,mapping,11.0,,125.0,11.36,1.0,85.0
Plants,BAY,T3_56,X0,13.32,49.1,2006,mapping,7.0,,133.5,19.07,1.0,96.0
Plants,BAY,T3_57,X0,13.32,49.1,2006,mapping,7.0,,152.0,21.71,1.0,114.0
Plants,BAY,T3_6,X0,13.29,49.06,2006,mapping,14.0,,170.0,12.14,0.86,97.5
Plants,BAY,T3_7,X0,13.29,49.06,2006,mapping,14.0,,138.0,9.86,0.8,35.5
Plants,BAY,T3_8,X0,13.29,49.06,2006,mapping,10.0,,174.0,17.4,0.44,4.0
Plants,BAY,T3_9,X0,13.29,49.06,2006,mapping,7.0,,125.5,17.93,0.31,3.0
Plants,BAY,T4_1,X0,13.2,49.1,2006,mapping,7.0,,148.0,21.14,0.33,3.0
Plants,BAY,T4_10,X0,13.21,49.1,2006,mapping,14.0,,226.0,16.14,0.58,78.0
Plants,BAY,T4_11,X0,13.21,49.1,2006,mapping,16.0,,317.0,19.81,0.63,116.5
Plants,BAY,T4_12,X0,13.21,49.1,2006,mapping,25.0,,184.0,7.36,0.56,70.5
Plants,BAY,T4_14,X0,13.22,49.1,2006,mapping,6.0,,162.5,27.08,0.86,12.0
Plants,BAY,T4_15,X0,13.22,49.1,2006,mapping,11.0,,112.0,10.18,1.0,24.5
Plants,BAY,T4_17,X0,13.22,49.1,2006,mapping,44.0,,140.0,3.18,0.86,52.0
Plants,BAY,T4_18,X0,13.22,49.1,2006,mapping,7.0,,138.0,19.71,0.57,3.0
Plants,BAY,T4_19,X0,13.22,49.1,2006,mapping,7.0,,157.0,22.43,0.93,22.0
Plants,BAY,T4_2,X0,13.2,49.1,2006,mapping,2.0,,88.5,44.25,0.0,1.0
Plants,BAY,T4_20,X0,13.23,49.1,2006,mapping,2.0,,125.0,62.5,0.7,0.0
Plants,BAY,T4_21,X0,13.23,49.1,2006,mapping,9.0,,166.5,18.5,0.54,4.0
Plants,BAY,T4_22,X0,13.23,49.1,2006,mapping,10.0,,142.0,14.2,0.46,7.0
Plants,BAY,T4_23,X0,13.23,49.1,2006,mapping,12.0,,123.0,10.25,0.0,15.5
Plants,BAY,T4_24,X0,13.23,49.1,2006,mapping,9.0,,131.5,14.61,0.24,4.0
Plants,BAY,T4_25,X0,13.23,49.1,2006,mapping,10.0,,169.5,16.95,0.0,24.5
Plants,BAY,T4_26,X0,13.23,49.1,2006,mapping,10.0,,94.0,9.4,0.03,9.0
Plants,BAY,T4_27,X0,13.23,49.1,2006,mapping,8.0,,204.5,25.56,0.55,9.5
Plants,BAY,T4_28,X0,13.24,49.1,2006,mapping,32.0,,193.5,6.05,0.85,126.5
Plants,BAY,T4_29,X0,13.24,49.1,2006,mapping,4.0,,157.5,39.38,1.0,70.0
Plants,BAY,T4_3,X0,13.2,49.1,2006,mapping,4.0,,188.5,47.12,0.2,1.0
Plants,BAY,T4_30,X0,13.24,49.1,2006,mapping,16.0,,227.0,14.19,0.87,72.0
Plants,BAY,T4_16,X0,13.22,49.1,2006,mapping,14.0,,94.5,6.75,1.0,7.0
Plants,BAY,T4_31,X0,13.24,49.1,2006,mapping,18.0,,249.5,13.86,0.55,82.0
Plants,BAY,T4_32,X0,13.24,49.1,2006,mapping,12.0,,186.5,15.54,0.56,11.5
Plants,BAY,T4_33,X0,13.24,49.1,2006,mapping,16.0,,129.5,8.09,0.09,11.5
Plants,BAY,T4_34,X0,13.24,49.1,2006,mapping,27.0,,161.5,5.98,0.85,31.5
Plants,BAY,T4_35,X0,13.25,49.1,2006,mapping,30.0,,259.5,8.65,0.37,152.0
Plants,BAY,T4_36,X0,13.25,49.1,2006,mapping,9.0,,149.5,16.61,0.26,4.5
Plants,BAY,T4_37,X0,13.25,49.1,2006,mapping,10.0,,143.0,14.3,0.37,13.0
Plants,BAY,T4_38,X0,13.25,49.1,2006,mapping,26.0,,182.5,7.02,0.0,110.0
Plants,BAY,T4_39,X0,13.25,49.1,2006,mapping,4.0,,164.0,41.0,0.23,1.5
Plants,BAY,T4_4,X0,13.2,49.1,2006,mapping,3.0,,151.0,50.33,0.42,1.0
Plants,BAY,T4_40,X0,13.25,49.1,2006,mapping,4.0,,148.5,37.12,0.15,11.0
Plants,BAY,T4_41,X0,13.25,49.1,2006,mapping,4.0,,139.0,34.75,0.0,1.5
Plants,BAY,T4_42,X0,13.26,49.1,2006,mapping,13.0,,123.5,9.5,0.0,6.0
Plants,BAY,T4_43,X0,13.26,49.1,2006,mapping,21.0,,228.5,10.88,0.18,61.0
Plants,BAY,T4_44,X0,13.26,49.1,2006,mapping,14.0,,116.5,8.32,0.91,6.5
Plants,BAY,T4_45,X0,13.26,49.1,2006,mapping,15.0,,158.5,10.57,0.0,31.0
Plants,BAY,T4_46,X0,13.26,49.1,2006,mapping,11.0,,119.5,10.86,0.5,4.5
Plants,BAY,T4_47,X0,13.26,49.1,2006,mapping,28.0,,230.0,8.21,0.72,27.5
Plants,BAY,T4_48,X0,13.26,49.1,2006,mapping,12.0,,190.0,15.83,0.26,7.5
Plants,BAY,T4_49,X0,13.26,49.1,2006,mapping,11.0,,115.0,10.45,0.81,7.5
Plants,BAY,T4_5,X0,13.2,49.1,2006,mapping,3.0,,188.0,62.67,0.33,0.5
Plants,BAY,T4_50,X0,13.27,49.1,2006,mapping,18.0,,227.5,12.64,0.44,11.5
Plants,BAY,T4_51,X0,13.27,49.1,2006,mapping,40.0,,177.5,4.44,0.76,95.0
Plants,BAY,T4_52,X0,13.27,49.1,2006,mapping,34.0,,272.0,8.0,0.61,96.5
Plants,BAY,T4_53,X0,13.27,49.1,2006,mapping,14.0,,129.5,9.25,0.81,22.0
Plants,BAY,T4_58,X0,13.28,49.1,2006,mapping,27.0,,178.5,6.61,0.76,126.0
Plants,BAY,T4_59,X0,13.28,49.1,2006,mapping,14.0,,191.0,13.64,0.87,96.0
Plants,BAY,T4_6,X0,13.21,49.1,2006,mapping,4.0,,109.5,27.38,0.19,1.5
Plants,BAY,T4_60,X0,13.28,49.1,2006,mapping,11.0,,218.5,19.86,0.46,38.5
Plants,BAY,T4_61,X0,13.28,49.1,2006,mapping,8.0,,173.5,21.69,0.24,8.0
Plants,BAY,T4_62,X0,13.28,49.1,2006,mapping,10.0,,210.5,21.05,0.45,73.0
Plants,BAY,T4_63,X0,13.28,49.1,2006,mapping,19.0,,162.5,8.55,0.97,87.0
Plants,BAY,T4_64,X0,13.29,49.1,2006,mapping,15.0,,196.5,13.1,0.43,126.0
Plants,BAY,T4_65,X0,13.29,49.1,2006,mapping,12.0,,152.0,12.67,0.61,49.0
Plants,BAY,T4_68,X0,13.29,49.1,2006,mapping,11.0,,181.0,16.45,0.99,118.0
Plants,BAY,T4_69,X0,13.29,49.1,2006,mapping,17.0,,160.5,9.44,1.0,113.0
Plants,BAY,T4_7,X0,13.21,49.1,2006,mapping,5.0,,153.5,30.7,0.87,0.5
Plants,BAY,T4_70,X0,13.29,49.1,2006,mapping,9.0,,141.5,15.72,0.96,66.0
Plants,BAY,T4_71,X0,13.29,49.1,2006,mapping,19.0,,146.0,7.68,1.0,136.0
Plants,BAY,T4_72,X0,13.3,49.1,2006,mapping,8.0,,215.5,26.94,1.0,153.0
Plants,BAY,T4_73,X0,13.3,49.1,2006,mapping,10.0,,230.5,23.05,1.0,143.0
Plants,BAY,T4_74,X0,13.3,49.1,2006,mapping,8.0,,181.5,22.69,1.0,109.0
Plants,BAY,T4_75,X0,13.3,49.1,2006,mapping,13.0,,196.0,15.08,0.95,143.5
Plants,BAY,T4_76,X0,13.3,49.1,2006,mapping,12.0,,193.0,16.08,0.97,118.0
Plants,BAY,T4_77,X0,13.3,49.1,2006,mapping,10.0,,189.0,18.9,1.0,141.5
Plants,BAY,T4_78,X0,13.3,49.1,2006,mapping,13.0,,199.0,15.31,0.79,151.5
Plants,BAY,T4_79,X0,13.31,49.1,2006,mapping,13.0,,188.5,14.5,0.75,148.5
Plants,BAY,T4_8,X0,13.21,49.1,2006,mapping,7.0,,201.0,28.71,0.5,106.0
Plants,BAY,T4_80,X0,13.31,49.1,2006,mapping,14.0,,236.5,16.89,1.0,189.0
Plants,BAY,T4_66,X0,13.29,49.1,2006,mapping,8.0,,202.0,25.25,0.81,94.5
Plants,BAY,T4_67,X0,13.29,49.1,2006,mapping,14.0,,105.0,7.5,1.0,65.0
Plants,BAY,T4_9,X0,13.21,49.1,2006,mapping,18.0,,234.5,13.03,0.48,94.5
Bryophytes,STE,2EB16,X0,10.5,49.81,2014,mapping,4.0,,,,0.04,29.0
Bryophytes,STE,2EB17,X0,10.5,49.81,2014,mapping,4.0,,,,0.0,11.0
Bryophytes,STE,2EB18,X0,10.5,49.81,2014,mapping,3.0,,,,0.0,30.0
Bryophytes,STE,2EB19,X0,10.5,49.81,2014,mapping,8.0,,,,0.0,23.0
Bryophytes,STE,2EB20,X0,10.5,49.81,2014,mapping,7.0,,,,0.1,20.0
Bryophytes,STE,2EB21,X0,10.5,49.81,2014,mapping,11.0,,,,0.0,83.5
Bryophytes,STE,2EB24,X0,10.46,49.87,2014,mapping,1.0,,,,0.0,15.5
Bryophytes,STE,2EB25,X0,10.46,49.87,2014,mapping,8.0,,,,0.02,6.0
Bryophytes,STE,2FA09,X0,10.57,49.92,2014,mapping,13.0,,,,0.0,159.0
Bryophytes,STE,2FA13,X0,10.57,49.92,2014,mapping,9.0,,,,0.0,78.5
Bryophytes,STE,2FA14,X0,10.58,49.92,2014,mapping,7.0,,,,0.0,27.5
Bryophytes,STE,2FA16,X0,10.57,49.92,2014,mapping,6.0,,,,0.0,133.0
Plants,BAY,T4_81,X0,13.31,49.1,2006,mapping,19.0,,234.5,12.34,1.0,177.0
Plants,BAY,T4_82,X0,13.31,49.1,2006,mapping,18.0,,225.5,12.53,1.0,185.5
Plants,BAY,T4_83,X0,13.31,49.1,2006,mapping,16.0,,226.0,14.12,0.6,176.0
Plants,BAY,T4_84,X0,13.31,49.1,2006,mapping,19.0,,269.0,14.16,0.94,229.0
Bryophytes,STE,3EB11,X0,10.52,49.85,2014,mapping,11.0,,,,0.0,12.0
Bryophytes,STE,3EB12,X0,10.52,49.85,2014,mapping,13.0,,,,0.0,5.0
Bryophytes,STE,3EB15,X0,10.53,49.85,2014,mapping,8.0,,,,0.0,7.5
Bryophytes,STE,3EB17,X0,10.53,49.85,2014,mapping,8.0,,,,0.0,10.5
Bryophytes,STE,3EB20,X0,10.46,49.87,2014,mapping,4.0,,,,0.0,5.0
Bryophytes,STE,3EB24,X0,10.46,49.87,2014,mapping,9.0,,,,0.0,3.5
Bryophytes,STE,3FA06,X0,10.58,49.91,2014,mapping,9.0,,,,0.0,24.0
Bryophytes,STE,3FA08,X0,10.57,49.92,2014,mapping,5.0,,,,0.04,130.5
Bryophytes,STE,3FA11,X0,10.57,49.92,2014,mapping,2.0,,,,0.0,154.5
Bryophytes,STE,3FA12,X0,10.57,49.92,2014,mapping,5.0,,,,0.0,124.0
Bryophytes,STE,3FA15,X0,10.61,49.93,2014,mapping,10.0,,,,0.0,31.0
Bryophytes,STE,2FA17,X0,10.59,49.93,2014,mapping,9.0,,,,0.0,11.0
Bryophytes,STE,2FA19,X0,10.59,49.93,2014,mapping,10.0,,,,0.19,23.0
Bryophytes,STE,2FA21,X0,10.59,49.93,2014,mapping,6.0,,,,0.02,48.0
Bryophytes,STE,2FA23,X0,10.59,49.93,2014,mapping,5.0,,,,0.0,2.5
Bryophytes,STE,3EB08,X0,10.52,49.85,2014,mapping,6.0,,,,0.0,17.5
Bryophytes,STE,3EB10,X0,10.52,49.85,2014,mapping,8.0,,,,0.0,18.0
Bryophytes,STE,5EB23,X0,10.46,49.88,2014,mapping,5.0,,,,0.0,2.5
Bryophytes,STE,5EB24,X0,10.46,49.88,2014,mapping,7.0,,,,0.22,5.0
Bryophytes,STE,5EB25,X0,10.46,49.88,2014,mapping,11.0,,,,0.16,2.5
Bryophytes,STE,5FA01,X0,10.57,49.92,2014,mapping,5.0,,,,0.38,18.0
Bryophytes,STE,5FA02,X0,10.57,49.92,2014,mapping,4.0,,,,0.03,3.0
Bryophytes,STE,5FA03,X0,10.57,49.93,2014,mapping,9.0,,,,0.0,12.5
