SampleID,Object,Plot_ID,Exploratory,Date,Bee_Species,Name_of_acid,Concentration
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Arginine,3.62336
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Asparagine acid,8.0980535625
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Threonine,2.9051616375
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Serine,4.8309871875
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Glutamic acid,7.1817162
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Proline,10.630492125
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Glycine,4.4419303125
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Alanine,5.35789485
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Valine,2.18761125
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Methionine,1.18104855
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Isoleucine,1.7492076
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Leucine,5.734998
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Tyrosine,1.26257895
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Phenylalanine,2.57705805
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Gamma amino butyric acid,0.4821600375
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Ammoniumsulfat,8.8294153875
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Lysin,4.693952025
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Histidine,1.1790738
PNUTOB17180015,Pollen,SEG4,Schorfheide,2017-05-29,Osmia bicornis,Arginine,2.673686925
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Asparagine acid,12.8764625846
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Threonine,5.0514524308
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Serine,8.3023179077
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Glutamic acid,11.6004417846
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Proline,13.6802547692
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Glycine,7.4075867077
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Alanine,8.1195596308
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Valine,3.0938636308
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Methionine,1.7753422769
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Isoleucine,2.6195593846
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Leucine,8.4156120615
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Tyrosine,2.8384283077
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Phenylalanine,4.4185154462
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Gamma amino butyric acid,0.6422654154
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Ammoniumsulfat,13.6370284923
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Lysin,8.7453691077
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Histidine,2.2784315077
PNUTOB17180016,Pollen,SEG4,Schorfheide,2017-07-12,Osmia bicornis,Arginine,5.3602144
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Asparagine acid,14.4610488
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Threonine,4.2637646323
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Serine,6.5841556258
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Glutamic acid,11.3280855871
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Proline,11.6076048
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Glycine,7.3788511742
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Alanine,9.6031750065
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Valine,3.2412529548
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Methionine,2.675204129
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Isoleucine,2.7477850839
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Leucine,8.9798189419
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Tyrosine,1.9925921032
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Phenylalanine,4.9283742968
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Gamma amino butyric acid,1.3664275355
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Ammoniumsulfat,12.8157795097
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Lysin,6.381375329
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Histidine,2.1595429161
PNUTOB17180017,Pollen,AEG1,Alb,2017-07-01,Osmia bicornis,Arginine,4.742847871
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Asparagine acid,11.7297579259
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Threonine,4.084336
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Serine,5.870590163
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Glutamic acid,10.3398006519
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Proline,13.8447395556
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Glycine,6.0064423704
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Alanine,8.1369552
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Valine,1.5812103111
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Methionine,1.0962552889
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Isoleucine,2.0269719704
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Leucine,7.6672113778
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Tyrosine,1.8255296
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Phenylalanine,3.4063016296
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Gamma amino butyric acid,0.614689837
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Ammoniumsulfat,16.8880554074
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Lysin,5.9644401778
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Histidine,1.4224137481
PNUTOB17180018,Pollen,SEG1,Schorfheide,2017-07-12,Osmia bicornis,Arginine,3.3518660741
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Asparagine acid,13.4288976676
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Threonine,4.8112910873
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Serine,6.9080009577
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Glutamic acid,11.2547163042
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Proline,15.9958133746
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Glycine,6.8385594592
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Alanine,8.4669195042
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Valine,3.0138161577
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Methionine,2.1987120676
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Isoleucine,2.733912338
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Leucine,8.0871384338
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Tyrosine,2.1329332732
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Phenylalanine,4.7254273352
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Gamma amino butyric acid,1.3440871099
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Ammoniumsulfat,12.2289026028
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Lysin,6.9217751662
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Histidine,3.2789257014
PNUTOB17180019,Pollen,SEG8,Schorfheide,2017-07-13,Osmia bicornis,Arginine,5.0970429296
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Asparagine acid,7.58201488
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Threonine,2.16971616
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Serine,3.9416704
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Glutamic acid,6.35271944
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Proline,11.0321048
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Glycine,4.17637108
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Alanine,5.18447952
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Valine,1.48323632
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Methionine,0.84471072
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Isoleucine,1.42708864
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Leucine,5.1267712
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Tyrosine,0.9154224
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Phenylalanine,2.69685696
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Gamma amino butyric acid,0.6047846
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Ammoniumsulfat,8.21149452
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Lysin,4.52570872
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Histidine,1.4778144
PNUTOB17180020,Pollen,AEG5,Alb,2017-07-01,Osmia bicornis,Arginine,2.4070956
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Asparagine acid,9.87610776
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Threonine,3.02082204
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Serine,5.02857708
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Glutamic acid,8.32795748
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Proline,10.81984252
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Glycine,8.3253504
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Alanine,7.44744596
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Valine,2.18893904
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Methionine,2.611306848
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Isoleucine,2.157310848
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Leucine,7.97882336
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Tyrosine,1.38239408
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Phenylalanine,3.47133408
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Gamma amino butyric acid,0.7489154
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Ammoniumsulfat,15.18941556
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Lysin,7.69813456
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Histidine,1.10867413
PNUTOB17180021,Pollen,HEG8,Hainich,2017-08-01,Osmia bicornis,Arginine,3.73436
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Asparagine acid,12.9561230559
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Threonine,5.1901499602
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Serine,8.2195811033
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Glutamic acid,11.5380164701
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Proline,14.1801454408
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Glycine,7.2438370578
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Alanine,8.3190448834
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Valine,3.1231411564
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Methionine,2.5437595905
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Isoleucine,2.6005804891
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Leucine,8.8059549725
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Tyrosine,1.7358925649
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Phenylalanine,4.8919994844
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Gamma amino butyric acid,0.4498951735
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Ammoniumsulfat,12.0955417934
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Lysin,7.5070360265
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Histidine,2.5334288986
PNUTOB17180022,Pollen,AEG5,Alb,2017-09-21,Osmia bicornis,Arginine,4.7268798483
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Asparagine acid,7.1505182839
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Threonine,2.4796665085
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Serine,4.4125130953
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Glutamic acid,5.4817645628
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Proline,11.1233569514
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Glycine,3.7248955609
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Alanine,4.3997748644
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Valine,1.3751131457
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Methionine,0.8742348114
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Isoleucine,1.493901971
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Leucine,4.8467481842
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Tyrosine,1.0556471924
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Phenylalanine,1.9546589073
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Gamma amino butyric acid,0.2885915356
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Ammoniumsulfat,10.1588617136
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Lysin,3.6499046763
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Histidine,1.217410342
PNUTOB17180023,Pollen,AEG6,Alb,2017-09-21,Osmia bicornis,Arginine,2.5702028517
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Asparagine acid,8.9383070118
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Threonine,3.3433191529
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Serine,5.7052978588
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Glutamic acid,8.2746345882
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Proline,11.0601621176
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Glycine,5.2896199059
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Alanine,6.0687792
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Valine,1.9898078118
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Methionine,1.2706574118
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Isoleucine,1.6064436706
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Leucine,6.8948532706
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Tyrosine,1.5729865412
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Phenylalanine,2.8237538824
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Gamma amino butyric acid,0.6734734588
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Ammoniumsulfat,9.1701955059
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Lysin,4.4895096
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Histidine,1.5238814118
PNUTOB17180024,Pollen,HEG5,Hainich,2017-09-28,Osmia bicornis,Arginine,2.5794306353
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Asparagine acid,13.813118
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Threonine,4.595275
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Serine,7.5938954
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Glutamic acid,10.4291938667
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Proline,17.1846602
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Glycine,6.155196
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Alanine,8.697942
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Valine,2.779984
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Methionine,2.0560754667
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Isoleucine,2.8140650667
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Leucine,8.6543018667
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Tyrosine,2.2767176
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Phenylalanine,4.037488
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Gamma amino butyric acid,0.0
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Ammoniumsulfat,14.4920745333
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Lysin,6.5276350667
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Histidine,2.5316224
PNUTOB17180025,Pollen,HEG5,Hainich,2017-10-21,Osmia bicornis,Arginine,4.7464854667
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Asparagine acid,6.1688616913
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Threonine,2.1412482104
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Serine,3.4263967391
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Glutamic acid,4.5480591779
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Proline,8.3669750533
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Glycine,3.4989635709
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Alanine,4.1280147156
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Valine,1.338814937
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Methionine,0.7437903945
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Isoleucine,0.9169218436
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Leucine,4.5772874408
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Tyrosine,0.9494528886
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Phenylalanine,1.5527748208
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Gamma amino butyric acid,0.5734100927
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Ammoniumsulfat,8.1798952858
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Lysin,2.8649291294
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Histidine,0.7892451654
PNUTOB17180026,Pollen,HEG6,Hainich,2017-09-28,Osmia bicornis,Arginine,2.1971333647
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Asparagine acid,8.184978713
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Threonine,2.6192057739
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Serine,3.9586326261
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Glutamic acid,5.7892420174
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Proline,9.689218087
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Glycine,3.9838264348
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Alanine,4.5485937391
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Valine,1.3280492522
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Methionine,0.9410757565
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Isoleucine,1.1597623652
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Leucine,5.4129241043
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Tyrosine,1.3747250087
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Phenylalanine,1.9365462261
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Gamma amino butyric acid,0.463250713
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Ammoniumsulfat,9.6528112
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Lysin,3.4717796174
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Histidine,0.9173804522
PNUTOB17180027,Pollen,HEG6,Hainich,2017-10-21,Osmia bicornis,Arginine,2.2172781913
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Asparagine acid,7.962042
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Threonine,2.7518905714
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Serine,4.4552190286
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Glutamic acid,6.2190517714
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Proline,9.3021846857
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Glycine,4.6654265714
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Alanine,5.6816269714
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Valine,1.4842208
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Methionine,0.8932390857
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Isoleucine,1.3734016
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Leucine,5.8369755429
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Tyrosine,1.4548806857
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Phenylalanine,2.61488
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Gamma amino butyric acid,0.4977078857
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Ammoniumsulfat,13.6108291429
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Lysin,4.1777276571
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Histidine,1.2823954286
PNUTOB17180028,Pollen,HEG6,Hainich,2018-06-06,Osmia bicornis,Arginine,2.1608763429
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Asparagine acid,8.3564173
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Threonine,2.9920302
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Serine,5.1796433
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Glutamic acid,7.8251806333
